userId,productId,rating
A1R4VHGGF1H23Y,6642838d8d673868671b72d1,5
AQCJWSMSURQI2,6642838d8d673868671b72d1,4
A1O97WKID9L3IA,6642838d8d673868671b72d1,5
A2OKRGHIYTBQ6P,6642838d8d673868671b72d1,4
A1PI8VBCXXSGC7,6642838d8d673868671b72d1,3
A1MRRMHGV3PN5W,6642838d8d673868671b72d1,5
A2XA8CW5DF4MNZ,6642838d8d673868671b72d1,5
A2FWZ58M6IQMD7,6642838d8d673868671b72d1,3
A28N2AWOVO2PB,6642838d8d673868671b72d1,5
A3EXWV8FNSSFL6,6642838d8d673868671b72d1,5
A20L63B48RPSOH,6642838d8d673868671b72d1,4
AMUP8DYE7EAN2,6642838d8d673868671b72d1,5
A1TP2RW7KDI5AZ,6642838d8d673868671b72d1,5
ACJT8MUC0LRF0,6642838d8d673868671b72d1,5
A2LW5AL0KQ9P1M,6642838d8d673868671b72d1,5
A2BLFCOPSMBOZ9,6642838d8d673868671b72d1,4
AQ2FC1DLKVD8H,6642838d8d673868671b72d1,5
A2HMF8ZR67BNZS,6642838d8d673868671b72d1,5
AONUCJBC85BL,6642838d8d673868671b72d1,4
A1SB9BNNGKNX2Z,6642838d8d673868671b72d1,5
A2KOV8XWZOZ0FQ,6642838d8d673868671b72d1,4
A3R1WFO4KIUQXZ,6642838d8d673868671b72d1,3
AWCJ12KBO5VII,6642838d8d673868671b72d1,5
A1TQZUSOU22E9M,6642838d8d673868671b72d1,4
AGOH8N902URMW,6642838d8d673868671b72d1,5
A28UMA3GW9L124,6642838d8d673868671b72d1,5
A1NGFGBX2VCQS8,6642838d8d673868671b72d1,3
A19W47CXJJP1MI,6642838d8d673868671b72d1,4
A250AXLRBVYKB4,6642838d8d673868671b72d1,5
A1J75JJ0Q2OEJN,6642838d8d673868671b72d1,5
A1ILWPH1GHUXE2,6642838d8d673868671b72d1,3
A2M14CFAMF8J7I,6642838d8d673868671b72d1,5
A236V1U1P2K4OG,6642838d8d673868671b72d1,1
A2YNF8D4ADUPD9,6642838d8d673868671b72d1,3
A1KLPS6P7UR631,6642838d8d673868671b72d1,4
A3GK1O5S6188AJ,6642838d8d673868671b72d1,5
AL3G7RTXMGLDQ,6642838d8d673868671b72d1,3
A2F7CSE6KT7NI4,6642838d8d673868671b72d1,4
A29KJ32G75L7G9,6642838d8d673868671b72d2,4
A1WJ3P43SZUNDM,6642838d8d673868671b72d2,5
A3UR2N0ATGBCU8,6642838d8d673868671b72d2,5
A3OXHEV3U8YOAZ,6642838d8d673868671b72d2,5
AZ8XSDMIX04VJ,6642838d8d673868671b72d2,5
A1OGCPMSIVK7G4,6642838d8d673868671b72d2,5
A12R3YGEHW7D8G,6642838d8d673868671b72d2,5
A2VJ5ALN1BIV3B,6642838d8d673868671b72d2,5
A1MFPAM9TTRTXN,6642838d8d673868671b72d2,5
A8I7ZSX0J2BUA,6642838d8d673868671b72d2,5
A1PN2U0AWXGVML,6642838d8d673868671b72d2,5
AV10H5K6VPQIJ,6642838d8d673868671b72d2,5
AEFTIUQHSVUFX,6642838d8d673868671b72d2,5
A3PCEB9ND82AGE,6642838d8d673868671b72d2,5
A2T24Z5QP2OMXU,6642838d8d673868671b72d2,5
AYGEKID3G7DPW,6642838d8d673868671b72d2,5
A35C2IVVQR1HTK,6642838d8d673868671b72d2,5
A3INN916E4VION,6642838d8d673868671b72d2,5
A680RUE1FDO8B,6642838d8d673868671b72d2,5
A2XRMQA6PJ5ZJ8,6642838d8d673868671b72d2,5
A2NOW4U7W3F7RI,6642838d8d673868671b72d2,5
A1XXMNLOLKNO0I,6642838d8d673868671b72d2,5
A2PZXXPGLXXKZU,6642838d8d673868671b72d2,4
AOEAD7DPLZE53,6642838d8d673868671b72d2,5
ANW6EGY12V5XS,6642838d8d673868671b72d2,5
A18FLOC8YQY0P8,6642838d8d673868671b72d2,5
A1MFVAHTT2BHM0,6642838d8d673868671b72d2,5
A34BZM6S9L7QI4,6642838d8d673868671b72d2,5
A360VP3RBMJFDL,6642838d8d673868671b72d2,5
A2IXK5LB4Y0NYV,6642838d8d673868671b72d2,5
A1B8EJQU73YGL9,6642838d8d673868671b72d2,5
A2GMZZ6TDYOHY7,6642838d8d673868671b72d2,5
A2RAZD36HY2ALI,6642838d8d673868671b72d2,5
A3SRDVCD2ATIIS,6642838d8d673868671b72d2,3
A2U8QA856AC193,6642838d8d673868671b72d2,5
A38FEJ8BPFY320,6642838d8d673868671b72d2,5
A1VYFEJM12ZP11,6642838d8d673868671b72d2,5
A2QL4DCXUC3P69,6642838d8d673868671b72d2,5
A2KCNRFE5NL5B6,6642838d8d673868671b72d2,5
A1G7YNZXPBWA4Y,6642838d8d673868671b72d2,1
A2U6E6SHH99GGO,6642838d8d673868671b72d2,1
A10JPZAYDGFHEV,6642838d8d673868671b72d2,5
A1F8F5LZ9GCHSB,6642838d8d673868671b72d2,5
AEB5O5LHW0TIX,6642838d8d673868671b72d2,5
A3VZH0PWLQ9BB1,6642838d8d673868671b72d2,5
A3LQUEB84IR3VO,6642838d8d673868671b72d2,5
AI2AOCTC8BQVZ,6642838d8d673868671b72d2,5
AIOPD46ZIV8K2,6642838d8d673868671b72d2,5
ATIMW8SYGAASW,6642838d8d673868671b72d2,5
A2X695AM08AIN1,6642838d8d673868671b72d2,5
A2J6LVPWDFMIIZ,6642838d8d673868671b72d2,5
A2NN1KIYEM2SKS,6642838d8d673868671b72d2,5
A1LTCG19G04SWV,6642838d8d673868671b72d2,5
A200NRJGN6RDKI,6642838d8d673868671b72d2,5
A1CST2WUA32GP0,6642838d8d673868671b72d3,5
AQR4HPVSOPS08,6642838d8d673868671b72d3,5
AUYAZMEO659OX,6642838d8d673868671b72d3,5
A2I2KPNJDQ9SL0,6642838d8d673868671b72d3,5
A2IFKH3TJ10387,6642838d8d673868671b72d3,5
AUQL0H1CVZR7F,6642838d8d673868671b72d3,5
AXP8GO5Q3AXSA,6642838d8d673868671b72d3,5
A3DGJMO6VPG6FJ,6642838d8d673868671b72d3,5
APOGXH3A74CM3,6642838d8d673868671b72d3,5
AOWF9T81XMX2S,6642838d8d673868671b72d3,5
A2T24Z5QP2OMXU,6642838d8d673868671b72d3,4
A3S9DOTT4Z8JF9,6642838d8d673868671b72d3,5
A23ZXHFLC6TBLD,6642838d8d673868671b72d3,5
A27E44IWS3B7VD,6642838d8d673868671b72d3,4
A2GGKJ318HO2GE,6642838d8d673868671b72d3,5
A3IMALU0RM8UT9,6642838d8d673868671b72d3,5
A1ZBEIL78MLR9Z,6642838d8d673868671b72d3,5
A33SX0AD5PYD9B,6642838d8d673868671b72d3,4
AIO00LM9IL7FA,6642838d8d673868671b72d3,5
A2XJMQ2COPGWJH,6642838d8d673868671b72d3,5
A25HBO5V8S8SEA,6642838d8d673868671b72d3,5
A3JUQ2E799OC5B,6642838d8d673868671b72d3,5
A2H4OMJLE7JFM2,6642838d8d673868671b72d3,4
A3LMPD1ZQTWOC4,6642838d8d673868671b72d3,5
A506HOOCVL8GW,6642838d8d673868671b72d3,5
A27M75LRSJ788H,6642838d8d673868671b72d3,5
ARBCOEQNK389G,6642838d8d673868671b72d3,5
A3J2YU2D9BH2J7,6642838d8d673868671b72d3,5
A28J3123I1QDKI,6642838d8d673868671b72d3,5
A9LZ6MRFYI6US,6642838d8d673868671b72d3,5
A36K2N527TXXJN,6642838d8d673868671b72d3,5
A2UOHALGF2X77Q,6642838d8d673868671b72d3,5
A2NOW4U7W3F7RI,6642838d8d673868671b72d3,5
A54S9CIUV5VNB,6642838d8d673868671b72d3,5
A15T9G38F589KM,6642838d8d673868671b72d3,5
A17V9XL4CWTQ6G,6642838d8d673868671b72d3,5
A1V3TRGWOMA8LC,6642838d8d673868671b72d3,5
A3VBZDYGHF4NK8,6642838d8d673868671b72d3,5
A2VODABWSVHV8E,6642838d8d673868671b72d3,5
A37IRE9GZ0CZ7I,6642838d8d673868671b72d3,5
A2UU3ZOWZLA2SP,6642838d8d673868671b72d3,5
A23N28VWUZK9CA,6642838d8d673868671b72d3,5
A3956O40ZZYFMY,6642838d8d673868671b72d3,5
AVJORH3ACR2A5,6642838d8d673868671b72d3,5
A3ALH2Q3HWGZNG,6642838d8d673868671b72d3,5
ASXGYR235W1XK,6642838d8d673868671b72d3,5
A3PLBAYDL70M9T,6642838d8d673868671b72d3,5
A386OP2O7Z5Y5L,6642838d8d673868671b72d3,5
A3UXW18DP4WSD6,6642838d8d673868671b72d3,5
AETQIN7OH0RL9,6642838d8d673868671b72d3,4
AK9BXHEXOOM6Z,6642838d8d673868671b72d3,5
A3QAO3QBCQF89T,6642838d8d673868671b72d4,5
A4U27URFECK1U,6642838d8d673868671b72d4,5
A7Y6AVS576M03,6642838d8d673868671b72d4,5
ANTN61S4L7WG9,6642838d8d673868671b72d4,5
A34JKODTSKCGEN,6642838d8d673868671b72d4,3
AM9APPMIE1BHZ,6642838d8d673868671b72d4,5
A1JZFGZEZVWQPY,6642838d8d673868671b72d4,4
A9ELHLPXF7JKD,6642838d8d673868671b72d4,5
A2ROZACRW31PC2,6642838d8d673868671b72d4,3
A1KLPS6P7UR631,6642838d8d673868671b72d4,5
A32XGYDA14KT13,6642838d8d673868671b72d4,4
A2I98OOPNIJNYY,6642838d8d673868671b72d4,5
A22IDP8YERZ79X,6642838d8d673868671b72d4,5
A1NPKJKOQ7KOE6,6642838d8d673868671b72d4,5
A2MIP3AQVSF2SS,6642838d8d673868671b72d4,5
A12E0Y64P3KT1K,6642838d8d673868671b72d4,5
A3D1TZH619NKHN,6642838d8d673868671b72d4,5
A36N61L5UHXSHI,6642838d8d673868671b72d4,2
A2SPV96SGOEO2,6642838d8d673868671b72d4,5
AOAOARIH72UWI,6642838d8d673868671b72d4,5
ADFLPF6FI3W0O,6642838d8d673868671b72d4,5
A3EP26M3QHINXT,6642838d8d673868671b72d4,5
A3S9DOTT4Z8JF9,6642838d8d673868671b72d4,5
AXAJXJZUL2J5P,6642838d8d673868671b72d4,5
A3D2VIUT2HWP0Z,6642838d8d673868671b72d4,5
AG2YXYIQ8TLTA,6642838d8d673868671b72d4,4
A226VGZWOEBPGL,6642838d8d673868671b72d4,5
AN81JUYW2SL24,6642838d8d673868671b72d4,5
A2KYRPDKVBI2R4,6642838d8d673868671b72d4,5
AQIJ3ZEEVCIKU,6642838d8d673868671b72d4,5
A20DDH4NT6Q1E8,6642838d8d673868671b72d4,5
AOMEH9W6LHC4S,6642838d8d673868671b72d4,5
A10Y058K7B96C6,6642838d8d673868671b72d4,5
A3S5EXYZDEBF3K,6642838d8d673868671b72d4,5
AEZJTA4KDIWY8,6642838d8d673868671b72d4,5
A1CPRP3VFJRS1R,6642838d8d673868671b72d4,5
A20VG5W98SX99L,6642838d8d673868671b72d4,5
A34LQ791ACZ0JC,6642838d8d673868671b72d4,5
A2JP9E1H0SF392,6642838d8d673868671b72d4,5
A1QNYLBG73QRNF,6642838d8d673868671b72d4,5
A3NG7X4APIV649,6642838d8d673868671b72d4,5
A3RGHO0Q938FRS,6642838d8d673868671b72d4,5
A35Q0RBM3YNQNF,6642838d8d673868671b72d4,4
A357B3PUHSVQA,6642838d8d673868671b72d4,4
A3963R7EPE3A7E,6642838d8d673868671b72d4,5
A1LTCG19G04SWV,6642838d8d673868671b72d5,5
A2YOI67EI4N4D,6642838d8d673868671b72d5,1
A1X1CEGHTHMBL1,6642838d8d673868671b72d5,5
A1NGFGBX2VCQS8,6642838d8d673868671b72d5,5
A1YEPFLLH42OU1,6642838d8d673868671b72d5,5
A3EXWV8FNSSFL6,6642838d8d673868671b72d5,5
A1SP0OX5KLGJQT,6642838d8d673868671b72d5,4
AK9BXHEXOOM6Z,6642838d8d673868671b72d5,5
A30OFW96VX5YHV,6642838d8d673868671b72d5,5
A10AFVU66A79Y1,6642838d8d673868671b72d5,4
A2NE7D8GC41UCL,6642838d8d673868671b72d5,4
AKU18EGFF6G02,6642838d8d673868671b72d5,5
AYWIO6OYAGFGQ,6642838d8d673868671b72d5,5
A2QL4DCXUC3P69,6642838d8d673868671b72d5,5
AR1T36GLLAFFX,6642838d8d673868671b72d5,2
ABTBOD679KEMX,6642838d8d673868671b72d5,5
ASXGYR235W1XK,6642838d8d673868671b72d5,5
A1F8F5LZ9GCHSB,6642838d8d673868671b72d5,5
A3U41ZL33SS92P,6642838d8d673868671b72d5,4
A2FZQF0MH29VYN,6642838d8d673868671b72d5,5
A360VP3RBMJFDL,6642838d8d673868671b72d5,5
A10X9ME6R66JDX,6642838d8d673868671b72d5,5
A2J8DE8R94ZB02,6642838d8d673868671b72d5,5
A1Y4Y0MMSFNJWT,6642838d8d673868671b72d5,5
A2YZEZ1ZQCFRTA,6642838d8d673868671b72d5,5
A200DY76VXVGP9,6642838d8d673868671b72d5,5
A3KNGMX2RVQG91,6642838d8d673868671b72d5,5
A7Z2J9V37ABCO,6642838d8d673868671b72d5,5
A2PJH18W4XHTZW,6642838d8d673868671b72d5,5
AEFTIUQHSVUFX,6642838d8d673868671b72d5,3
A3QUDXLOJTKEP9,6642838d8d673868671b72d5,5
A35HNL2VEDK9Z1,6642838d8d673868671b72d5,5
A3V5F050GVZ56Q,6642838d8d673868671b72d5,5
A28J3123I1QDKI,6642838d8d673868671b72d5,5
A1GBT4UN2RW7XY,6642838d8d673868671b72d5,5
A2I357I10ZY7CI,6642838d8d673868671b72d5,5
A1C5WS021EL3WO,6642838d8d673868671b72d5,5
AOEDWQLH2WKKW,6642838d8d673868671b72d5,5
AMVXR3NPL0GWX,6642838d8d673868671b72d5,4
A3VBZDYGHF4NK8,6642838d8d673868671b72d5,5
AMUP8DYE7EAN2,6642838d8d673868671b72d5,5
A2F92M62KN324B,6642838d8d673868671b72d5,5
A1RPJHUVVSI98A,6642838d8d673868671b72d6,4
A3A4ZAIBQWKOZS,6642838d8d673868671b72d6,5
A3EPHBMU07LZ50,6642838d8d673868671b72d6,4
A1OOLS3367Y7M4,6642838d8d673868671b72d6,5
A2HC9549CZAKNN,6642838d8d673868671b72d6,3
A2SYCKV9A2SE0F,6642838d8d673868671b72d6,4
A1FCQI065T3HYH,6642838d8d673868671b72d6,5
A1EXGL6L0QQ0M5,6642838d8d673868671b72d6,4
A3V7D0LH8L7BG0,6642838d8d673868671b72d6,5
A1F1A0QQP2XVH5,6642838d8d673868671b72d6,5
A36IHC0K68NS2,6642838d8d673868671b72d6,4
ABQWMANK4AR63,6642838d8d673868671b72d6,4
A3T7V207KRDE2O,6642838d8d673868671b72d6,3
A3JUHP1E3WUHEA,6642838d8d673868671b72d6,5
A2OWR5G2OAQF7C,6642838d8d673868671b72d6,4
A20VG5W98SX99L,6642838d8d673868671b72d6,4
A1VFX417XDNWIU,6642838d8d673868671b72d6,5
A361U4SXK7FCQE,6642838d8d673868671b72d6,4
A1QNYLBG73QRNF,6642838d8d673868671b72d6,5
A1DTCJV6KOMJOA,6642838d8d673868671b72d6,1
A2FRKEXDXDN1KI,6642838d8d673868671b72d6,5
A3T4OHEAHOJ700,6642838d8d673868671b72d6,5
A13WOT3RSXKRD5,6642838d8d673868671b72d6,5
A25TNBMJ4ZO7RD,6642838d8d673868671b72d6,4
A2ME89MSWVG9NF,6642838d8d673868671b72d6,2
A1VKAY0XWLA2CY,6642838d8d673868671b72d6,4
APOGXH3A74CM3,6642838d8d673868671b72d6,4
A21KNRUAA5RK5E,6642838d8d673868671b72d6,4
AFHYEO3Y1IIDD,6642838d8d673868671b72d6,5
A1INE33UQ1B4Q3,6642838d8d673868671b72d6,5
A2M1MNG7G40V85,6642838d8d673868671b72d6,5
A2JKM8KF3296CW,6642838d8d673868671b72d6,5
A1R76R4E6A8S3B,6642838d8d673868671b72d6,5
A3JLOIXFM75QNV,6642838d8d673868671b72d6,4
AZE2ZP618W1EP,6642838d8d673868671b72d6,3
A1LH6RF4UN9VI6,6642838d8d673868671b72d6,4
A2LF16F0KX9L7P,6642838d8d673868671b72d6,5
A3K91X9X2ARDOK,6642838d8d673868671b72d6,5
A1B4MIXYVIKMU2,6642838d8d673868671b72d6,5
AIJQU979J6UFY,6642838d8d673868671b72d6,4
A3B20R4ZAH0Y2Y,6642838d8d673868671b72d6,5
A2RN2AO4BE6F4K,6642838d8d673868671b72d7,5
A3IRA0BHI9NE9U,6642838d8d673868671b72d7,5
A1BJOHHLG0D965,6642838d8d673868671b72d7,4
APOGXH3A74CM3,6642838d8d673868671b72d7,5
A3PDWA32BAMB2Y,6642838d8d673868671b72d7,5
AKX9EQ37PAYMY,6642838d8d673868671b72d7,5
A3OXHEV3U8YOAZ,6642838d8d673868671b72d7,5
A1UEQ4RFJBMGYJ,6642838d8d673868671b72d7,4
A3D4CR4PPINT7P,6642838d8d673868671b72d7,5
A1R4VHGGF1H23Y,6642838d8d673868671b72d7,5
A2XXBZPQT5EXHV,6642838d8d673868671b72d7,5
A2PICNZWHEINQC,6642838d8d673868671b72d7,2
A1UNJ46NSB352E,6642838d8d673868671b72d7,5
AG5WSXI52FPKH,6642838d8d673868671b72d7,5
A1ZE1LPZHGG1QP,6642838d8d673868671b72d7,5
A3V15SFD7918WZ,6642838d8d673868671b72d7,5
A2FRKEXDXDN1KI,6642838d8d673868671b72d7,5
A1D9V11QUHXENQ,6642838d8d673868671b72d7,5
A3REK3OFONWB1Q,6642838d8d673868671b72d7,5
AEGW5F8A3RFXQ,6642838d8d673868671b72d7,1
AQ6YJM2J2LNOP,6642838d8d673868671b72d7,4
A5IALBY2QXSS,6642838d8d673868671b72d7,1
A3F7USIDJBR8WU,6642838d8d673868671b72d7,5
A1YAGM2QOSAAOT,6642838d8d673868671b72d7,5
ACYMT1PL5FO9C,6642838d8d673868671b72d7,4
A3V7D0LH8L7BG0,6642838d8d673868671b72d7,4
AWPODHOB4GFWL,6642838d8d673868671b72d7,5
A1ZCSSCAGBCD49,6642838d8d673868671b72d7,4
A1VGXHHR08G044,6642838d8d673868671b72d7,4
A15T9G38F589KM,6642838d8d673868671b72d7,5
A20VG5W98SX99L,6642838d8d673868671b72d7,4
AHQRU3MRORIWQ,6642838d8d673868671b72d7,5
AY6A8KPYCE6B0,6642838d8d673868671b72d7,5
ACSX5AIZE3MJ9,6642838d8d673868671b72d7,5
A2F2S1L61X1LA9,6642838d8d673868671b72d7,5
A3DZFEICHK5LF2,6642838d8d673868671b72d7,5
ALVYD6HBLYI0W,6642838d8d673868671b72d7,4
A1OOLS3367Y7M4,6642838d8d673868671b72d7,5
A2CPWZ4KCQHN6M,6642838d8d673868671b72d7,5
A3MQ15651KGVLJ,6642838d8d673868671b72d7,5
A28O0F8ZN06NL4,6642838d8d673868671b72d7,3
A2GL934UT3XENH,6642838d8d673868671b72d8,5
AENULRBQ2IE5I,6642838d8d673868671b72d8,4
A2UEB48LAWFUCW,6642838d8d673868671b72d8,4
A32XGYDA14KT13,6642838d8d673868671b72d8,5
AEJAGHLC675A7,6642838d8d673868671b72d8,5
AC1YLEFC9AN5X,6642838d8d673868671b72d8,5
A2RW587355CMVA,6642838d8d673868671b72d8,5
A22S7D0LP8GRDH,6642838d8d673868671b72d8,5
A2IFZ00ICAERE4,6642838d8d673868671b72d8,5
A2PREU4LOFQRB1,6642838d8d673868671b72d8,2
A1DO9LRCO23EOM,6642838d8d673868671b72d8,5
A30638B9S2GOM8,6642838d8d673868671b72d8,5
A22KGO6Q2YWS0C,6642838d8d673868671b72d8,4
AUCIFMWP3DU8R,6642838d8d673868671b72d8,2
A19UTUEBWKIZFT,6642838d8d673868671b72d8,5
A19XMHRB3G4DIR,6642838d8d673868671b72d8,4
A3R1WFO4KIUQXZ,6642838d8d673868671b72d8,4
A3PD8JD9L4WEII,6642838d8d673868671b72d8,5
A22AUF8HFWBJ1H,6642838d8d673868671b72d8,5
A2OTQMC69J8MUI,6642838d8d673868671b72d8,5
ANTGGAQYPSWHF,6642838d8d673868671b72d8,4
A3LZA698SQPCXE,6642838d8d673868671b72d8,4
A2SZLNSI5KOQJT,6642838d8d673868671b72d8,5
AB0Y33G717HOU,6642838d8d673868671b72d8,5
A1C0SOX7DPXY65,6642838d8d673868671b72d8,4
A8QYRG7TW491B,6642838d8d673868671b72d8,4
A1I4NHYX40MFD,6642838d8d673868671b72d8,5
A2OKRGHIYTBQ6P,6642838d8d673868671b72d8,5
A1HYH206E18XVC,6642838d8d673868671b72d8,5
AUYAZMEO659OX,6642838d8d673868671b72d8,5
A21T0D2F7SKG5S,6642838d8d673868671b72d8,5
A141R97FHSSUQ0,6642838d8d673868671b72d8,4
A23R3EOZ837242,6642838d8d673868671b72d8,4
A3GX0FAMEXV6FB,6642838d8d673868671b72d8,5
ASJZT7DM51QEM,6642838d8d673868671b72d8,4
AEFTIUQHSVUFX,6642838d8d673868671b72d8,3
A2FRKEXDXDN1KI,6642838d8d673868671b72d8,5
A2HIFEA5O00M69,6642838d8d673868671b72d8,5
A2KMY4RVMJ1EP6,6642838d8d673868671b72d8,4
A3CG93783LP0FO,6642838d8d673868671b72d8,1
AS8C336DDLSO4,6642838d8d673868671b72d9,3
A3KCKECEO3E2AN,6642838d8d673868671b72d9,5
A87N6UTYA6NOB,6642838d8d673868671b72d9,5
A6QG9LM5WL0AQ,6642838d8d673868671b72d9,5
A31HE83MU98GBV,6642838d8d673868671b72d9,5
A1C5WS021EL3WO,6642838d8d673868671b72d9,5
ATS2855497V0I,6642838d8d673868671b72d9,3
A21INUA35HX4XQ,6642838d8d673868671b72d9,5
A5KMMY627T3W,6642838d8d673868671b72d9,5
AOMEH9W6LHC4S,6642838d8d673868671b72d9,4
ARBKYIVNYWK3C,6642838d8d673868671b72d9,5
A19W47CXJJP1MI,6642838d8d673868671b72d9,4
A1ZCSSCAGBCD49,6642838d8d673868671b72d9,5
A2VZ43530IHTJU,6642838d8d673868671b72d9,4
A2NQMVTQ4PVLL,6642838d8d673868671b72d9,5
AO4RDTZLAGCJ5,6642838d8d673868671b72d9,5
A11NR4AJK9TNQM,6642838d8d673868671b72d9,5
A145K6RGUUMAEO,6642838d8d673868671b72d9,4
A1DR5BZQ8HJUT0,6642838d8d673868671b72d9,5
AE2I87RNTD4TO,6642838d8d673868671b72d9,5
A1ZWKX2XRUHGYO,6642838d8d673868671b72d9,3
A26EQ8U96JA92T,6642838d8d673868671b72d9,5
A10UHQH1YL5Q6B,6642838d8d673868671b72d9,5
A1D7ZR0NYWI9FU,6642838d8d673868671b72d9,5
AV8MDYLHHTUOY,6642838d8d673868671b72d9,5
A2IIAQ7VVAHXTD,6642838d8d673868671b72d9,5
A2X61KKXXR6WNP,6642838d8d673868671b72d9,5
A1LTCG19G04SWV,6642838d8d673868671b72d9,5
A3P4T1DKRWTL36,6642838d8d673868671b72d9,4
A2X695AM08AIN1,6642838d8d673868671b72d9,5
AAEHOTZ1GRAUX,6642838d8d673868671b72d9,4
A2FZQF0MH29VYN,6642838d8d673868671b72d9,5
A9LNWA25IM2DX,6642838d8d673868671b72d9,3
A2XRMQA6PJ5ZJ8,6642838d8d673868671b72d9,4
A1RFZGWX46N8H7,6642838d8d673868671b72d9,1
AETQIN7OH0RL9,6642838d8d673868671b72d9,4
A1USYP4AXF5I1D,6642838d8d673868671b72d9,4
AZE2ZP618W1EP,6642838d8d673868671b72d9,2
A31HOWJKEIY037,6642838d8d673868671b72d9,5
A1DB5QPH7WO488,6642838d8d673868671b72d9,4
AFFVUZEGP1FDQ,6642838d8d673868671b72da,1
A680RUE1FDO8B,6642838d8d673868671b72da,5
A1QOIHVQC5XWCJ,6642838d8d673868671b72da,5
A12DQZKRKTNF5E,6642838d8d673868671b72da,4
A3NG7X4APIV649,6642838d8d673868671b72da,5
A11NR4AJK9TNQM,6642838d8d673868671b72da,5
A29XK5H3AA5S01,6642838d8d673868671b72da,5
A2DHHUN5URIODB,6642838d8d673868671b72da,5
A19FRW264WZTGP,6642838d8d673868671b72da,5
AJX9A4Q19UTJU,6642838d8d673868671b72da,5
A2FRKEXDXDN1KI,6642838d8d673868671b72da,5
A38NHXL5257E3B,6642838d8d673868671b72da,5
A1R76R4E6A8S3B,6642838d8d673868671b72da,5
A2V0I904FH7ABY,6642838d8d673868671b72da,5
ACQYIC13JXAOI,6642838d8d673868671b72da,2
A1Z16630QMH8Q6,6642838d8d673868671b72da,5
A20DDH4NT6Q1E8,6642838d8d673868671b72da,5
AEJAGHLC675A7,6642838d8d673868671b72da,5
A3V7D0LH8L7BG0,6642838d8d673868671b72da,5
A1DSRM2P0WGQNS,6642838d8d673868671b72da,4
A3J029KBNG5MNP,6642838d8d673868671b72da,5
AG6JJG6UOKBX,6642838d8d673868671b72da,4
ACSX5AIZE3MJ9,6642838d8d673868671b72da,4
A1ZPKKWT79C6HW,6642838d8d673868671b72da,5
ABE5E8B3J7MKY,6642838d8d673868671b72da,5
A19XPAWSWDRI3B,6642838d8d673868671b72da,5
A17O9AHKHK66AI,6642838d8d673868671b72da,5
AU1XYVSTA5PKW,6642838d8d673868671b72da,5
A27ADCSD15F3GL,6642838d8d673868671b72da,2
A2IT7S59GSASN7,6642838d8d673868671b72da,4
A2ZGDHLJ85T6AD,6642838d8d673868671b72da,5
AYS4UGU2YB0W4,6642838d8d673868671b72da,5
A32T2H8150OJLU,6642838d8d673868671b72da,5
A200RY2ELZL2Q3,6642838d8d673868671b72da,4
A1MBXP3NZM2BUO,6642838d8d673868671b72da,5
A1GW7V6S6XSXX3,6642838d8d673868671b72da,5
A1UQBFCERIP7VJ,6642838d8d673868671b72da,4
A3284KYDZ00BZA,6642838d8d673868671b72da,2
A2M14CFAMF8J7I,6642838d8d673868671b72da,5
